Time(ms)	Membrane_Voltage(mV)
-5	-88.5438
-4.9	-88.5438
-4.8	-88.5438
-4.7	-88.5438
-4.6	-88.5438
-4.5	-88.5438
-4.4	-88.5438
-4.3	-88.5438
-4.2	-88.5438
-4.1	-88.5438
-4	-88.5438
-3.9	-88.5438
-3.8	-88.5438
-3.7	-88.5438
-3.6	-88.5438
-3.5	-88.5438
-3.4	-88.5438
-3.3	-88.5438
-3.2	-88.5438
-3.1	-88.5438
-3	-88.5438
-2.9	-88.5438
-2.8	-88.5438
-2.7	-88.5438
-2.6	-88.5438
-2.5	-88.5438
-2.4	-88.5438
-2.3	-88.5438
-2.2	-88.5438
-2.1	-88.5438
-2	-88.5438
-1.9	-88.5438
-1.8	-88.5438
-1.7	-88.5438
-1.6	-88.5438
-1.5	-88.5438
-1.4	-88.5438
-1.3	-88.5438
-1.2	-88.5438
-1.1	-88.5438
-1	-88.5438
-0.9	-88.5438
-0.8	-88.5438
-0.7	-88.5438
-0.6	-88.5438
-0.5	-88.5438
-0.4	-88.5438
-0.3	-88.5438
-0.2	-88.5438
-0.1	-88.5438
0	-88.5438
0.1	-80.6307
0.2	-72.7781
0.3	-64.897
0.4	-56.9657
0.5	-48.9629
0.6	-48.7724
0.7	-48.249
0.8	-47.2925
0.9	-45.8112
1	-43.6626
1.1	-40.566
1.2	-35.9258
1.3	-28.4326
1.4	-15.6125
1.5	2.95544
1.6	17.1086
1.7	22.0167
1.8	23.648
1.9	24.6654
2	25.5454
2.1	26.3544
2.2	27.1029
2.3	27.795
2.4	28.4343
2.5	29.0246
2.6	29.5693
2.7	30.0721
2.8	30.5361
2.9	30.9645
3	31.3604
3.1	31.7265
3.2	32.0652
3.3	32.379
3.4	32.67
3.5	32.9402
3.6	33.1912
3.7	33.4249
3.8	33.6425
3.9	33.8454
4	34.035
4.1	34.2122
4.2	34.378
4.3	34.5335
4.4	34.6793
4.5	34.8164
4.6	34.9452
4.7	35.0666
4.8	35.181
4.9	35.289
5	35.3911
5.1	35.4877
5.2	35.5792
5.3	35.6659
5.4	35.7483
5.5	35.8266
5.6	35.9011
5.7	35.9721
5.8	36.0398
5.9	36.1044
6	36.1662
6.1	36.2253
6.2	36.2819
6.3	36.3362
6.4	36.3883
6.5	36.4384
6.6	36.4865
6.7	36.5329
6.8	36.5775
6.9	36.6206
7	36.6622
7.1	36.7024
7.2	36.7413
7.3	36.7789
7.4	36.8154
7.5	36.8507
7.6	36.885
7.7	36.9183
7.8	36.9507
7.9	36.9822
8	37.0129
8.1	37.0428
8.2	37.0719
8.3	37.1003
8.4	37.1281
8.5	37.1551
8.6	37.1816
8.7	37.2075
8.8	37.2329
8.9	37.2577
9	37.282
9.1	37.3059
9.2	37.3293
9.3	37.3522
9.4	37.3747
9.5	37.3969
9.6	37.4186
9.7	37.44
9.8	37.4611
9.9	37.4818
10	37.5021
10.1	37.5222
10.2	37.542
10.3	37.5615
10.4	37.5807
10.5	37.5996
10.6	37.6183
10.7	37.6368
10.8	37.655
10.9	37.6729
11	37.6907
11.1	37.7082
11.2	37.7256
11.3	37.7427
11.4	37.7596
11.5	37.7763
11.6	37.7929
11.7	37.8093
11.8	37.8255
11.9	37.8415
12	37.8573
12.1	37.873
12.2	37.8886
12.3	37.9039
12.4	37.9192
12.5	37.9342
12.6	37.9492
12.7	37.964
12.8	37.9786
12.9	37.9931
13	38.0075
13.1	38.0217
13.2	38.0358
13.3	38.0498
13.4	38.0636
13.5	38.0773
13.6	38.0909
13.7	38.1043
13.8	38.1177
13.9	38.1309
14	38.144
14.1	38.157
14.2	38.1698
14.3	38.1825
14.4	38.1952
14.5	38.2077
14.6	38.22
14.7	38.2323
14.8	38.2445
14.9	38.2565
15	38.2684
15.1	38.2802
15.2	38.2919
15.3	38.3035
15.4	38.315
15.5	38.3264
15.6	38.3376
15.7	38.3488
15.8	38.3598
15.9	38.3707
16	38.3816
16.1	38.3923
16.2	38.4029
16.3	38.4133
16.4	38.4237
16.5	38.434
16.6	38.4441
16.7	38.4542
16.8	38.4641
16.9	38.474
17	38.4837
17.1	38.4933
17.2	38.5028
17.3	38.5122
17.4	38.5215
17.5	38.5307
17.6	38.5398
17.7	38.5487
17.8	38.5576
17.9	38.5663
18	38.575
18.1	38.5835
18.2	38.5919
18.3	38.6003
18.4	38.6085
18.5	38.6166
18.6	38.6246
18.7	38.6325
18.8	38.6402
18.9	38.6479
19	38.6555
19.1	38.6629
19.2	38.6703
19.3	38.6775
19.4	38.6847
19.5	38.6917
19.6	38.6986
19.7	38.7055
19.8	38.7122
19.9	38.7188
20	38.7253
20.1	38.7317
20.2	38.738
20.3	38.7441
